userid,comment,count_feed_id
706550204.0,"Hi kaaaak~♡Yuksss intip koleksi Preloved Premium kita^^ 🔥Harga Bombardir mulai dari 8000!!!🔥 Yuksss ahhh, tunggu apa lagi, Cekidot🔜",2
708458342.0,Handphone dan baju #shopefeedgiveaway,2
720863403.0,"MAU 💚❤️🧡@susi_santyal @helsa_fariel @deonsusanti ..Yuk buruan follow and like ke @ikasupaida buat yang cari kado atau surprise ke orang tersayang,bonekanya unyu banget lhooDONE FOR LIKE ✓DONE FOR COMMENT✓DONE FOR FOLLOW @ikasupaida ✓#giveaway",2
726743015.0,Kamera @agus27hermawan @luci89luci @tita77h @agusciweuh #shopee1212birthdaysale #1212giveawayfeed,2
738648711.0,B #1212GiveawayFeed,2
745007238.0,MAU #shopeefeed,2
647861766.0,FROZEN II#ShopeeFeedGiveaway,2
630869692.0,MAU,2
516405892.0,Warna baju dan hp nya yang berbeda #ShopeeFeedGiveway,2
627697661.0,B #1212giveawayfeed,2
524057564.0,A.Hitam#1212GiveawayFeed@Shopee_id#Shopeefeed,2
527151429.0,B #1212giveawayfeed @faridahnabila,2
532031284.0,8 tab #ShopeeFeed,2
535258984.0,MAU,2
545349285.0,Takut sepatunya basah,2
552411475.0,8 Tab #shoopefeed,2
552605938.0,Baju dan Handphone #ShopeeFeedGiveaway,2
560692935.0,B min #1212giveawayfeed @anisa_n.f,2
574563896.0,"Hyy kak ,jangan lupa mampir ke toko kami ya kak ada diskon +vocher diskon dan juga bisa Bayar di Tempat juga, jual fashion pria dan wanita dari kemeja ,celana dll ,di cek aja @toko.diyah.jayaYuk kepoin kak",2
576131529.0,B #1212giveawayfeed,2
592541728.0,Baju dan HP #ShopeeFeedGiveaway,2
596988079.0,MAU #shopeefeed,2
602314911.0,"Warna baju, warna handphone & ukuran jari tangannya",2
612168391.0,handphone dan baju #ShopeeFeedGiveaway,2
617570564.0,Shopee lempar,2
323929590.0,MAU BEKASI @pettroll @aisyahnuha1 @silviadamayanti05,2
323929590.0,MAU @sii.595 @lailamboh  @aisyahnuha1,2
323929590.0,MAU @pettroll @wahyumendol @silviadamayanti05 @nisaaenunsafitry @asiiihhh @riskiagustinbudiani @wirdakamisna @sii.595 @furgandini @aisyahnuha1,2
86294391.0,Bros 10rban all item tanpa minimum order ongkir 0rupiah @pymahijab,2
87398126.0,Baju dan handphone #shopeeFeedGiveaway,2
90208373.0,A min,2
108239172.0,Baju dan handphone,2
114762952.0,Mampir yukk guyss. Habisin stok yukk biar bisa masuk model baru lagi 😆 @jevi_shop,2
114762952.0,Mampir yukkHabisin baju anak dan dewasa yukkHarga Murmer banget @jevi_shop,2
118143874.0,Warna handphone dan warna kaos #ShopeeFeedGiveaway,2
119366723.0,Mau,2
122074116.0,B #1212GiveawayFeed,2
125526155.0,B#1212GiveawayFeed,2
125564100.0,siap#shopeefeed,2
127284756.0,B #1212GiveawayFeed,2
128742961.0,A,2
129973114.0,Mau 😍 wish me luck @marulfa_ @nsisie @rofinabila #giveaway #rekomendasiinfluencer #fashion,2
131779806.0,Hai.. Hai.. Bakal ada flash sale toko saya loooh.. Yuu cek... Catat yaa jam 13.00-18.00 & & 18.00-00.00 @profan,2
133916817.0,batik couple nya kk.. utk christmas dan cny 🎉,2
86294391.0,"Jepit korea, bros dagu, tuspin semua 10ribuan dan free ongkir pembelian 0 rupiah  @pymahijab",2
85036515.0,Boleh Like komen balik nya kakak 😀😀😀,2
140650381.0,MAU,2
83685805.0,Baju & smartphone #shopeefeedgiveaway,2
17637262.0,"🌺🌸🌺🌸🌺🌸🌺🌸🌺🌸🌺🌸🌺🌸🌺🌸🌺🌸🌺🌸🌺🌸🌺🌸🌺🌸🌺🌸🌺🌸🌺🌸헤어가 여자에게 미치는 영향뷰티가발 브랜드 1위 헤어 클립 갤러리Menjual HAIRTAPE EXTENSIONS HUMAN HAIR TERMURAH, TEBAL DAN RATA SAMPAI BAWAH🌸🌸 HAIRCLIP ORIGINAL FROM KOREA 🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷🍁KUALITAS DIJAMIN HIGH QUALITY ,TIDAK MENGKILAP & BERBEDA DG LAINNYA🍁Trusted Since 2015#RambutSambung #1212MyFeed #ShopeeFeed",2
24936785.0,B #1212giveawayfeed @vikadna,2
30041354.0,Promo akhir tahun diskon sampai 80% produk fashion muslim dewasa & anak,2
35810779.0,B #1212giveawayfeed @silfanaabubakar,2
37587162.0,MAU @dwi_raharjo1982 @fuad67 @eviaulia @zahrotul000 @anisahsurya @windyaniumar @ullay07 @daffawahyu @wildimaulani @nurulbaidoh @afniaaf8 @kwisnustore @ahmadsoeb @hanisa01 @emsanabasani @dakara_janari @nafisah_edutoys @indanah74 @zahira.anz @naflazahira @nindyaraa @izzah.0805,2
40884730.0,Mau dong kak @yulisriyayuli @yuna05 @renaagtn7,2
41403772.0,Grosir min pembelian brp pcs kak..?,2
42451634.0,Ratunya Grosir Sandal & Wedges Wanita Spon Kualitas Super ORI harga pabrik hanya di👉@yunigrosir 💃👠👡,2
45200421.0,Untuk Pembayaran bisa COD kah kak..?,2
48877029.0,mohon bantu like & komen balik ke 2 foto postingan sy ya kk😉.. makasiiiiiii,2
50536372.0,MAU @royzikry @afgani90 @maryndaastrikurniasari @sriresmiati60 @ainyyyyy @vievienoviee @maryndaa @sriresmiati65 @angghitadewirs27 @donalisa90 @vievien.lm @tikaayumirati @indrahermawan6969 @vievienprincadelonge @indrasatriahermawan @tikarhyu12 @embunandaayu @sellyimoet Semoga rejeki ya kak#1212myfeed #rekomendasiinfluincer  #fashion,2
50536372.0,semoga rejeki kak @maryndaastrikurniasari @royzikry @sriresmiati60 @maryndaa @sriresmiati65 @afgani90 @vievienovie24 @ainyyyyy @anggita040195 @rosmaria90 @atika17 #giveaway #giveaway1111#ootd,2
56482981.0,Pengiriman pakai expedisi apa aja yang bisa?,2
60918421.0,B #1212GiveawayFeed @thebanjar,2
78655519.0,Baju dan ponsel #ShopeeFeedGiveaway,2
139552891.0,"Ada 2 perbedaan, yaitu;1. Warna Baju ( hijau dan oren)2. Warna HP    ( Merah dan Biru )#ShopeeFeedGiveaway  #ShopeeFeed",2
146238809.0,jaket 50rb an? Sok hayu kepoin atuh ya di @goystuff 😉 follow dan dapatkan cashback menarik!!!,2
323929590.0,MASKER HERBAL..ayo maskeran @pettroll @wahyumendol @silviadamayanti05 @nisaaenunsafitry @asiiihhh @riskiagustinbudiani @wirdakamisna @sii.595 @furgandini @aisyahnuha1,2
231844798.0,Warna Baju dan Warna Handphone#ShopeeFeedGiveaway,2
258058950.0,Handphone #1212giveawayfeed,2
265901522.0,Handphone dan Baju #shopeefeedgiveaway,2
272173187.0,Warna baju dan handphone #ShopeeFeedGiveaway,2
293030217.0,warna kaos dan warna handphone#shopeefeedgiveaway,2
295091159.0,Kuy ikutan siapa tau beruntung @itkasz @siskamayalia @phiena_be,2
298615800.0,SIAP,2
302473967.0,Handphone dan Baju😊#ShopeeFeedGiveaway#shopeefeedgiveaway,2
302473967.0,Handphone dan baju#ShopeeFeedGiveaway#shopeefeedgiveaway,2
302473967.0,Smartphone dan Baju😊#ShopeeFeeGiveaway#shopeefeedgiveaway,2
305943746.0,A. BOLA #ShopeeForMen #SFMGiveaway,2
310384574.0,Bismillah A #ShopeeKPOP #ShopeeID,2
323929590.0,Aku pilih yang B @pettroll @aisyahnuha1 @silviadamayanti05,2
323929590.0,BEBAS MINYAK @pettroll @wahyumendol @silviadamayanti05 @sii.595 @aisyahnuha1,2
323929590.0,Bismillah semoga beruntung @pettroll  @aisyahnuha1 @silviadamayanti05,2
323929590.0,MASKER HERBAL..Ayo ikutan giveaway ini @pettroll @wahyumendol @silviadamayanti05 @nisaaenunsafitry @asiiihhh @riskiagustinbudiani @wirdakamisna @sii.595 @furgandini @aisyahnuha1 @lailamboh,2
249649983.0,HP dan Baju #ShopeeFeedGiveaway,2
222546937.0,Mauu dong kak @pujipsl @jianfadhilahh @silvia.netty,2
153970752.0,warna hp dan warna baju #shopeefeedgiveaway,2
208882815.0,C #shoppiefeed,2
157664099.0,Pengiriman pakai gosend bisa kak?,2
160781678.0,"Bissmillah, mau laptop, buat adik² saya belajar dipondokan. #1212giveawayfeedBissmillah laptop #1212giveawayfeed Bissmillah laptop #1212giveawayfeed Bissmillah laptop #1212giveawayfeed",2
166407373.0,Warna baju dan warna hp #ShopeeFeedGiveaway,2
178398550.0,Warna baju & warna HP #shopeefeedgiveaway,2
181789693.0,Bismillah semoga beruntung @shelviiia @sischanasa #1111FashionGiveaway,2
183343399.0,5 buah pisau,2
183400772.0,open reseller ga sis?,2
191180494.0,Baju dan hp #shopeefeedgiveaway,2
198888136.0,"Cek toko kami yuk@susan_shopz👈 ada perlengkapan Rumah, Peralatan sekolah, aksesoris Hp dll🙌 harganya terjangkau loh 👍🙋",2
198888136.0,"Kepoin yuk 👉@susan_shopz👈 ada perlengkapan Rumah, Peralatan sekolah, aksesoris Hp dll🙌 harganya terjangkau loh 👍🙋",2
202182686.0,Biru,2
206978737.0,12#1212giveawayfeed @luckyboyy19,2
207491671.0,"Cek toko kami, jual aneka bahan kerajinan dari kerang, harga mulai Rp.2.500 loh, harganya murah koleksinya lengkap dan banyak diskonnya",2
208461016.0,MAU @wasti.achie @nirmalatralalabeiibeh @lailamboh Bismillahirrahmanirrahim 🧡,2
208461016.0,"Mauuuuuuuu BANGETTTT kakkkk 😍🤩❤️🧥Bissmillahhhirohmaanirrahimm semoga beruntung,, bisa dapetin salah satu giveaway nyaa Aamiinnn ☺️😇Kuyy ikutan Yukk biar makin kece dan fashionabel pake Longcardy ini 💕Jgn lupa follow ya @otth.co ❤️ @wasti.achie @nirmalatralalabeiibeh @elsamo_ @etysukanty130817 @nurulsyafira43 #giveaway #dress #fashion #shopeefeed",2
748689681.0,Pengiriman dr mana kak?,2
759785764.0,Baju dan hp #shopeefeedgiveaway,2
767041755.0,@yuliawati.18 @cicileliawati yaa Allah seandainya saya punya tas TP206 warna kuning yang belum punya betapa senang dan bahagianya bila impian itu menjadi nyata #1212myfeed #giveaway #fashion,2
1278041644.0,Masker Herbal @syifaazhr26 @rizaahaqiqi @purwantiti9,2
1282232856.0,MAU #shopeefeed,2
1287753762.0,Warna baju dan warna handphone #ShopeeFeedGiveaway,2
1288368700.0,Mau #shopeefeed,2
1290451778.0,Cek promo yukk @elstars,2
1299335735.0,Warna baju dan handphone#shopeefeedgiveaway,2
1309219210.0,Laptop #1212GiveawayFeed,2
1319168044.0,Warna baju dan warna HP #shopeefeedgiveaway,2
1320313267.0,Laptop #1212GiveawayFeed @bai99up,2
1320461937.0,Baju dan Handphone 😊 #shopeefeedgiveaway,2
1325337245.0,Warna baju dan warna ponsel #ShopeeFeedGiveaway,2
1331054171.0,"BAJU DAN HANDPHONE #shopeefeedgiveaway BAJU DAN HANDPHONE #shopeefeedgiveawayBAJU DAN HANDPHONE #shopeefeedgiveaway BAJU DAN HANDPHONE #shopeefeedgiveaway YUK KAK CEK TOKO KAMI LAGI ADA DISKON LOH ,SAMPAI 30% ADA VOUCHER TOKO + GRATIS ONGKIR LOH (￣3￣)",2
1336759338.0,B,2
1339859302.0,Smartphone@candra_sherviera #1212giveawayfeed,2
1341760717.0,Warna baju dan warna handphone #shopeefeedgiveaway,2
1350345452.0,Yang beda warna baju sama HP dong😄 #shopeefeedgiveaway #shopeefeed,2
1280022593.0,DONE !! bismillahh semoga rezeki.. yuukk ikutan jugaa @melisamelllsss @rindiiardianti @rumanahklw @fitariaafifah @yustikadns,2
1278041644.0,'MASKER HERBAL' Yuk ikutan y x g kuy❣️@syifaazhr26@rizaahaqiqi@purwantiti9,2
1353403037.0,Mau kak 💜 @imasrahman15 @nurul83_ @lindahandayani03 bismillah 🙏,2
1259000711.0,Warna baju dan warna handphone#shopeefeedgiveaway,2
1171513163.0,Ayam#ShopeeFeedGiveway,2
1175280461.0,Camera @nidaun07 #1212Giveawayfeed,2
1178671413.0,Ayo ikutan @azvi_vivin @imeldapasirian @ikenurmaidah10,2
1178671413.0,Bismillah semoga rezeki @azvi_vivin @imeldapasirian @ikenurmaidah10,2
1178671413.0,Bismillah semoga rezeki @lutfiafinanda @raisyaoke @nurifatul92 @ikaramadhani @ekafery06,2
1191252990.0,Warna baju & warna hp #shopeefeedgiveaway,2
1193478768.0,Dikirim darimana kak yg ini,2
1194405867.0,Gelas C #shopeefeed,2
1195908553.0,Bantu like komentar balik ya kak terimakasih 🙏,2
1219586708.0,mau mau mau,2
1219808825.0,HAPPY BIRTHDAY SHOPEE 🎉🎊🎂🎁💖💖💖Alasan harus menang giveaway ini karna saya tau bgt produk2 dari @vileohandicraft ini gk main2 kecenya.. Keren abis.. Unik.. Gk norak.. Cocok buat outfit apa aja.. Dan ingin sekali saya pamerin ke temen2.. Dan juga alasan saya adalah ingin kasih ke orang spesial dalam hidup saya.. Pasti orang itu suka banget apalagi produk dari toko ini❤️❤️😍😍🎁🎁Wish me luck.. @nadiaalaydrus @pruequestarainey @shallowky.id @localprideshop @miq_fashion,2
1219808825.0,Mau 😍🎁❤️Bismillahirrahmaanirrahiim @bebrave46 @doflamingoberg @rummani00,2
1232370232.0,B #1212giveawayfeed @dulanan32,2
1234192645.0,Handphone dan baju kaos #shopeeFeedGiveaway,2
1255760275.0,"Cobain bakpia khas jogja ini teman2 ada berbagai macam rasa nya dan harganya murcee bgttt udah dapat bakpia enak khas jojga ini lohhh 🤗🤗🤗🤗 BELI DI @shafababyshop Ada giveaway nya loh, ayok ikutan giveaway nya teman2 🤗🤗🤗@ariankamalia @noviyuliana2011 @devisilva05 @dianfanda40 @d_wulans9318 @uphaulfa29 @ernaprasetya27@anggunlilim@bintirobingah @chynthia_hartanti_putri",2
1353218020.0,"Haiii Sobat Shopee!!! Ayo Buruan cek di toko kami @sirajuddinmunir123 lagi ada Promo Gratis Ongkir Min Belanja 0 Rupiah Jangan Lupa Mampir&Belanja di Toko kami, Di tunggu Kedatangan Sobat Shopee 😊🙏",2
1366320348.0,Warna kamera beda dan warna baju beda #shopeefeedgiveaway,2
17637262.0,"🇰🇷헤어가 여자에게 미치는 영향뷰티가발 브랜드 1 위 갤러리 헤어클립🇰🇷Menjual HAIRTAPE EXTENSIONS HUMAN HAIR TERMURAH, TEBAL DAN RATA SAMPAI BAWAH🌸🌸 HAIRCLIP ORIGINAL FROM KOREA 🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷🍁KUALITAS DIJAMIN HIGH QUALITY ,TIDAK MENGKILAP & BERBEDA DG LAINNYA🍁Trusted Since 2015#Beauty #1212MyFeed #Fashion",2
1394700940.0,Mau kak bismillah semoga beruntung @fancy_id @nikmahcantik17 @kaniaazka @farwigo @farmawdc @dianmilasari @dianas111 @nadaapri @naldinaldi @nanamuhana @fantasticpedia @filianaa #giveaway,2
1398665028.0,8 tab #shopeefeed,2
1401249718.0,Kaos branded harga bersahabat cek toko kami kak @san_ichsan,2
1404091705.0,mau,2
1406270064.0,Baju dan Handphone #ShopeeFeedGiveaway,2
1426084645.0,"Bismillahirrahmanirrahim Semoga Menang 😇 Udah Pakai Produk Some By Mi Dan Kalau Dpt Gratis Kan Lebih Mantull,Pas Bgt Punyaku Udah Setengah..wkwkkwk Semoga Beruntung.. Aamiin 😇 @yanti_fshop @diviasbarath @flory.shop @jr_shopp88 @bigissimo.bigissimo  #kbeautylx",2
1427021129.0,"Flash sale dompet dan totebag di toko kita, harga mulai dari 14 ribu, yu cek di @geko.store",2
1427021129.0,"Flash sale toko sampai pukul 18.00, totebag harga 14ribu loh, cek toko kita di @geko.store :)",2
1427021129.0,"Flash sale toko totebag mulai pukul 13.00, yu cek toko kita di @geko.store harga mulai 14ribu",2
1427021129.0,"Totebag harga mulai dari 14ribu loh, Yu buruan cek toko kita @geko.store :)",2
1428185095.0,Laptop #1212GiveawayFeed,2
1437899472.0,Masih ada gak sis,2
1440711635.0,Baju dan handphone #shopeefeedgiveaway,2
1445439986.0,Warna baju dan warna hp #shopeefeedgiveaway,2
1450882702.0,Warna baju dan hp Warna baju dan hp Warna baju dan hp #shopeefeedgiveaway,2
1460577365.0,Halo.... Di toko @allenbags85  lagi banyak diskon nih ka.Yuk langsung di follow Kaka 🤗🤗🤗,2
1395417237.0,SHOPEE12.12.BIRTHDAY 🎉🎉PROMO BIG SALE ALL PRODUK DI @badunkshop BERLAKU  SAMPAI 12.12 SAJA :D,2
1394700940.0,Mau kak bismillah semoga beruntung @anika_mitzi @abana225 @ayu_pramusita @aulian_putra02 @ani_heni @anisilvy58 @aniqpinkisssby @bizulfia_os @bila_chan @chaserchiee @cacarizkinayla @carolinahuang3 @caroltoys @cille520 @cindycla @cicimonmon @cupcupdida @cunos @delovya @delapanps @divapartner @dinafshn @dinarsutarni @diniasire @emjii @elizabethjulianty @elisndutz21 @etsmia @ervinameliawati @ertikaeyelash @esun_p @ennwen @faila_putri @filianaa @fitasyang @fiyaa1210 @fiskaprima @fiyanfiana,2
1371167071.0,Warna baju dan warna hp #shopeefeedgiveaway,2
1392814172.0,MANTAP,2
1374033103.0,Aq pengen banget dapet sepatu SP001 dari kak @elvicollection yg supeerr dupeerrrr buagusss dan kechee ituu😍😍 bismilah semoga aq yg beruntung aminn @entik95 @sii.595 @laila_sftr123 #1212myfeed #fashion #giveaway,2
1374033103.0,Aq pengen banget dpt sepatu SP001 dari kak @elvicollection yg supeerrrr dupeerrrr buaghuss dan keche ituu😍😍 bismilah semoga aq yg beeuntung aminn🙏 @entik95 @sii.595 @laila_sftr123 #1212myfeed #fashion #giveaway,2
1374033103.0,Aq pengen bgt dapet sepatu SP001 dari kak @elvicollection yg supeer superr buaghus dan jedche ituu😍😍 bismilah semoga kali ini menang aminn🙏 @laila_sftr123 @soelikaa #1212myfeed #giveaway #fashion,2
1374033103.0,Aq pengen bgt dapet sepatu SP001 dari kak @elvicollection yg supeerrr dupeerrr buaghus dan kedche ituu😍😍 bismilah semoga kali ini aq beruntungbaminn🙏 @laila_sftr123 @fitri080717 #1212myfeed #fashion #giveaway,2
1374033103.0,Aq pengen bgt dapet sepatu SP001 dari kak @elvicollection yg supeerrr duperr buaghuss dan kedche ituu😍😍 bismilah semoga kali ini menang aminn🙏 @entik95 @sii.595 @dianagina45 #1212myfeed #fashion #giveaway,2
1374033103.0,DONE @entik95 @sii.595 @soelikaa @fitri080717 @dianagina45 #giveaway #parfummurah #parfumoriginal,2
1374033103.0,Done @entik95 @sii.595 @dianagina45 @soelikaa @laila_sftr123 #giveaway #parfummurah #parfum,2
1374033103.0,Mau banget dong kak daper blouse yg super bagus ituu @entik95 @soelikaa @sii.595 @novitaayu30 @laila_sftr123 #beatricegiveaway,2
1374033103.0,Mau banget dong kak dpt blouse secantik ituu @entik95 @sii.595 @laila_sftr123 @fitri08565 @poenyakanaya #beatricegiveaway,2
1374033103.0,Mau banget dong kak dpt sepatu SP001 dari kak @elvicollection yg superrr duupeerrr bugauss dan kechee itu😍😍 bismilah semoga aq yg beruntung aminnn@sii.595 @entik95 #1212myfeed #fashion #giveaway,2
1374033103.0,Mau bgt kak dapet blouse cantiknya😍😍 @entik95 @sii.595 @soelikaa @laila_sftr123 @fitri080717 #beatricegiveaway,2
1374033103.0,Mau bgt kak dpt blouse cantiknya😍😍 @entik95 @sii.595 @soelikaa @laila_sftr123 @susan_suryanti #beatricegiveaway,2
1374033103.0,Mau 😍😍 @sii.595 @entik95 @laila_sftr123 #1212myfeed #fashion #shopeefeedgiveaway,2
1377183362.0,SIAP,2
1382085900.0,Yuk lengkapi peralatan sekolahmu dan barang barang fancy hanya di @griyatk. Dapatkan harga menarik. 🤩 Happy Shopping 😘,2
1166102582.0,Handphone dan Baju #ShopeeFeedGiveaway,2
1142472703.0,Yuk kak cek sandal wanita lucu hanya 35.000 di @graciasstore 😘,2
769077449.0,Bismilah warna baju dan handphone #ShopeeFeedGiveaway,2
908723402.0,Tv,2
912152694.0,Semoga beruntung @thinkyy @desty.febrianty @salsabilaputri1502,2
918113304.0,Warna hp dan warna baju#ShopeeFeedGiveaway,2
927817669.0,B #1212GiveawayFeed @keukeut,2
927817669.0,B. Payung #ShopeeFeed,2
927817669.0,BAJU dan HANDPHONE #ShopeeFeedGiveawayBAJU dan HANDPHONE #ShopeeFeedGiveaway,2
927817669.0,BAJU dan HANDPHONE #ShopeeFeedGiveawayBAJU dan HANDPHONE #ShopeeFeedGiveawayBAJU dan HANDPHONE #ShopeeFeedGiveawayBAJU dan HANDPHONE #ShopeeFeedGiveaway,2
927817669.0,LAPTOP #1212GiveawayFeedLAPTOP #1212GiveawayFeed,2
927817669.0,MAU #ShopeeFeedMAU #ShopeeFeedMAU #ShopeeFeed,2
930959443.0,"Kami menjual sepatu wanita bigsize lho dengan harga terjangkau dan pastinya udah bisa gayaAjak istri ,mamah,kakak,tante follow ig kita ya @sepatu_jumbo Dan shopee http://shopee.co.id/sepatujumbo",2
947801788.0,MAU,2
967062621.0,Mau Dong @devis84 @mahdaulnn @zunedkristin @nopitasari11 @yuhuww #1212ShopeeTraktiriPhone Semoga Beruntung 😇😇,2
979081930.0,Jawabannya BAyo guys bantuin choki menjawab pertanyaan di atas @rhadiatulmega  @detikad kalo-kalo aja rezeki kita dapet Delcell Powerbank ya khannn.. Aamiin ya Allah#1212GiveawayFeed #ShopeeFeed#Shopee1212BirthdaySale,2
979711752.0,BAJU DAN HP #ShopeeFeedGiveaway,2
981268112.0,Warna Gawai dan warna baju #ShopeeFeedGiveaway,2
985923842.0,"Luxury_shoes Jual sepatu wanita import berkualitas, ikuti toko kita dapat claim vocher @luxury_shoes",2
909286875.0,Warna handphone dan warna baju choki #shopeefeedgiveaway,2
903019681.0,"pas banget lagi pengen cobain produk ini dan alhamdulillah ada give away nya terimakasih @kbeautylx.id  udah buatin give away untuk kita semua semoga sukses selalu, wish me luck🙏🙏🙏 Tunggu apa lagii yukk ikutaan gengs give awaynya @anisilvy58 @ani_heni @tasyaaprilya @nispuspit07 @nisameli #shinjumivitacwhiteessence #beauty",2
991780826.0,Semoga jualanya laris ya kak 😊 bantu Like dan komen di toko kami @rudicahyono15 kosmetik termurah,2
903019681.0,"pas banget lagi pengen cobain produk ini dan alhamdulillah ada give away nya terimakasih @evelinefidela & @itsbeautyland  udah buatin give away untuk kita semua semoga sukses selalu, wish me luck🙏🙏🙏 Tunggu apa lagii yukk ikutaan gengs give awaynya @anisilvy58 @ani_heni @tasyaaprilya #giveaway #rekomendasiinfluencer #beauty",2
771253495.0,B #1212GiveawayFeed @widigita,2
776193002.0,B #1212GiveawayFeed @ridho_seggaf,2
793045334.0,Kunjungi @dewiwilyana menjual aksesoris anak import,2
797408925.0,Warna hp dan warna baju #ShopeeFeedGiveaway,2
809873088.0,"Hai.. Kepoin Prodak Dari Probeauty Yuk di @noonacosmetics.id, Skincare Aman, Halal, berBPOM,, Gratis Ongkir loh..#shopeefeed #beauty #skincare",2
824901411.0,Perbedaannya ada di warna handphone dan warna baju #shopeefeedgiveaway,2
825006238.0,Warna baju & handphone nya #shopeefeedgiveaway,2
844858251.0,Handphone & Baju#shopeefeedgiveaway,2
845132398.0,"Mau Skincare yg Halal, udah BPOM, tidak mengandung Hydroquinon dan Mercury, harga only 250rb..Yuk silahkan di cek kaka 😉",2
854761468.0,12 (dua belas) #1212GiveawayFeed @ariestasean,2
855086569.0,Aku tahu apa yang ku rasakan 😢 #1212myfeed #fashionwanita #fashion,2
861685995.0,"Ada flash sale toko saya loooh... Yu cek sekarang sebelum kehabisan.. Ingat"" jadwal ya yaaa😋😋😋 15.00-1800 & & 18.00-00.00 buruaaan 👉👉@KLIKMARVEL",2
862037606.0,B. MACBOOK PRO#ShopeeForMen#ShopeeID,2
863667810.0,Baju dan Handphone #ShopeeFeedGiveaway,2
898357996.0,Baju dan Hp #ShopeeFeedGiveaway,2
985923842.0,Luxury_shoes jual sepatu wanita import berkualitas ikuti toko kita dapat claim vocher @luxury_shoes,2
998249827.0,(warna) baju dan handphone #ShopeeFeedGiveaway,2
1142472703.0,Yuk kak cek koleksi sepatu wanita cuma 35.000 aja di @graciasstore,2
1024469194.0,PALEMBANG #ShopeeForMen #ShopeeID,2
1029690689.0,7 warnaa...@lailamboh @melati.v05 @asiiihhh @siti.kholifah78 @wahyumendol @robyatul. @entik95 #giveaway #shopee1212 #spreihomemade,2
1029690689.0,"7 warnaaaYuk gaes ramaikan, jangan lupa follow dulu@melati.v05@siti.kholifah78@lailamboh @wahyumendol@asiiihhh @robyatul. @fitri080717 @entik95 #giveaway#shopee1212",2
1029690689.0,B @melati.v05 #1212giveawayfeed,2
1029690689.0,"Mau kak, semoga beruntung @melati.v05 @lailamboh @robyatul. #giveaway #rekomendasiinfluencer #fashion",2
1031102358.0,Mau manisan mangga murah dan banyak promo..kepoin aja @jovandi72 😉,2
1031102358.0,"Yang merasa manis tapi belum beli manisan mangga, yuk kepoin aja @jovandi72 😊",2
1045877143.0,#ShopeeFeedGivewa baju dan handphone,2
1053297575.0,MAU #shopeefeed,2
1063169839.0,warna handphone dan warna baju berbeda #shopeefeedgiveaway,2
1072211482.0,Perbedaannya terletak di warna Baju dan warna Smartphonenya. 🎉 🎁#ShopeeFeedGiveaway 🎁,2
1082028246.0,MAU,2
1084108858.0,"ACC HP Terlengkap, Terkece & Termurah tapi Ga Murahan🔥 Mampir yukss kakak🤗🙏",2
1116569385.0,FROZEN II#ShopeeFeedGiveaway,2
1142472703.0,Lengkapi outfit mu dengan koleksi sepatu wanita murah cuma 35.000 di @graciasstore....,2
1142472703.0,Tas dan sepatu wanita @graciasstore harga 35.000 aja Kak...,2
1024469194.0,Smartphone @indartilestari39 #1212GiveawayFeed,2
1013536689.0,Saya ingin Tas selempang import TP202 terbaru @vievienovie24  @trisdiyani Kalo ditanya impian impian saya banyak banget tapi untuk sekarang pgn banget menang give away kali ini . Semoga saja saya beruntung . Aamiin ya allah ..#1212myfeed  #giveaway #fashion,2
1005388276.0,Mau dong kakak @claraclarita_ GA nya... kuy ikutan @nindayuliyanti @bundaayra9  @lenymikey @miafadila05 @sopiankumis #giveaway #giveaway1111 #ootd,2
1013536689.0,Mau banget produk dari SR12 yg ada di toko @vida.aini .. semoga rejeki ku bisa dapetin hadiah giveway nya . Smoga makin jaya selalu tokonya . Makin berkembang laris manis . Aaminn .. Yuk ikutan temen2 @vievienoviee  @nuansailmu  @putripuspita22,2
1005388276.0,Mau dong kakak GA nya... kuy ikutan @nindayuliyanti @bundaayra9  @lenymikey @miafadila05 @sopiankumis #giveaway #giveaway1111 #bindervuitton,2
1005388276.0,Mau dong kakak giveaway nya ✨✨... kuy ikutan @nindayuliyanti @lenymikey @bundaayra9 @miafadila05 @sopiankumis #giveaway #shopeefeed #shopeeid,2
1006601298.0,DONE 🙏🙏 @amyaniayam@isma_mufida @sestuwida @aiylarasyid123 @nizarnurdiansyah08 @nur_hamiyah @fitriicokicoki @is1999 @imamramadan006 @acaah24 @firdajasmine,2
1006601298.0,MAU Kak Bismillah semoga beruntung.... @amyaniayam@isma_mufida @sestuwida @aiylarasyid123 @nizarnurdiansyah08 @nur_hamiyah @fitriicokicoki @is1999 @imamramadan006 @acaah24 @firdajasmine @anggrajo@rosyidatuelchasanah,2
1006601298.0,MAU Kak Bismillah semoga beruntung.... Dan semoga Usaha nya tambah laris manis makin lancar jaya yuk ikutan @amyaniayam @fitriicokicoki @sestuwida @aiylarasyid123 @nizarnurdiansyah08 @nur_hamiyah @Firdajasmen18 @muhammadnurtiyan @acaah24,2
1006601298.0,MAU kak bismillah semoga beruntung @amyaniayam @fitriicokicoki @is1999 @aiylarasyid123 @nizarnurdiansyah08 @nur_hamiyah @Firdajasmen18 @muhammadnurtiyan @acaah24,2
